<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
TCSG;D;200519;000000;1090;1102.8;1065.6;1102.8;396323
TCSG;D;200520;000000;1102.8;1150.6;1092;1144.2;472099
TCSG;D;200521;000000;1144.2;1178.6;1133.2;1167.2;588034
TCSG;D;200522;000000;1159.6;1186.4;1137;1184.6;356574
TCSG;D;200525;000000;1186;1232.2;1184.8;1213.4;281288
TCSG;D;200526;000000;1225.8;1231;1201;1221.2;422038
TCSG;D;200527;000000;1222;1277.8;1211;1245.8;493541
TCSG;D;200528;000000;1250;1293.8;1249.8;1273.2;600470
TCSG;D;200529;000000;1279.8;1279.8;1202.2;1253;2330823
TCSG;D;200601;000000;1259.8;1268.6;1186;1203.8;434362
TCSG;D;200602;000000;1204.6;1261.2;1176;1258.6;469693
TCSG;D;200603;000000;1259.8;1276.8;1231;1235.6;343383
TCSG;D;200604;000000;1230.4;1250;1209;1215;278018
TCSG;D;200605;000000;1228;1229;1206;1222.4;158454
TCSG;D;200608;000000;1230;1262.4;1216.4;1246.8;268451
TCSG;D;200609;000000;1256;1259.4;1180;1214;336128
TCSG;D;200610;000000;1211.2;1224;1191;1211.2;156396
TCSG;D;200611;000000;1197.4;1212.8;1172.2;1205;237451
TCSG;D;200615;000000;1180.2;1278.8;1139.8;1250;347687
TCSG;D;200616;000000;1239.2;1330;1235.4;1312.8;736252
TCSG;D;200617;000000;1311;1328;1296.4;1309.6;205303
TCSG;D;200618;000000;1306;1336.8;1306;1335;201118
TCSG;D;200619;000000;1344;1355.2;1329.6;1335.4;106022
TCSG;D;200622;000000;1336;1378.4;1250;1371.8;263697
TCSG;D;200623;000000;1390;1456.8;1374;1436.2;394270
TCSG;D;200625;000000;1410.8;1476.4;1410.4;1457.4;328162
TCSG;D;200626;000000;1469.8;1507.8;1453;1462.2;249749
TCSG;D;200629;000000;1445.4;1479;1413.6;1458;285368
TCSG;D;200630;000000;1470;1488.8;1407.6;1437.6;270576
TCSG;D;200702;000000;1440.2;1447.2;1402;1447;163769
TCSG;D;200703;000000;1436;1472.6;1436;1456;74868
TCSG;D;200706;000000;1481;1515;1456;1503.8;171288
TCSG;D;200707;000000;1480.4;1516.8;1480.4;1490;121231
TCSG;D;200708;000000;1472;1496.4;1436;1460;74039
TCSG;D;200709;000000;1463;1489;1452.2;1470.2;68821
TCSG;D;200710;000000;1460.2;1507.8;1445;1504.4;116213
TCSG;D;200713;000000;1509.8;1551.2;1500;1540.6;128373
TCSG;D;200714;000000;1522.6;1554.8;1508;1531.6;154292
TCSG;D;200715;000000;1549.8;1585;1536.2;1583;108728
TCSG;D;200716;000000;1571;1617;1570.4;1615.8;105257
TCSG;D;200717;000000;1625;1682.6;1605.2;1655.8;219808
TCSG;D;200720;000000;1655.8;1672;1632.2;1661.2;131530
TCSG;D;200721;000000;1650.2;1750;1640;1722.6;186237
TCSG;D;200722;000000;1729.8;1785;1724.4;1770;181469
TCSG;D;200723;000000;1793.4;1794;1706.8;1756;233401
TCSG;D;200724;000000;1749.8;1782;1711.8;1775.8;100397
TCSG;D;200727;000000;1770.6;1845.4;1752.2;1832;200852
TCSG;D;200728;000000;1832;1909.6;1800.8;1804.6;330977
TCSG;D;200729;000000;1808;1844;1794;1818;187606
